Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,is_returned,return_probability,predicted_return
ORD00000290,PROD00000290,USER00000290,2024-01-23,,Home,431.36,5,,Not Returned,,29,Female,City12,Debit Card,Express,40.2,0,0.5256096889635532,1
ORD00000291,PROD00000291,USER00000291,2024-05-04,2023-01-07,Clothing,181.12,5,Changed mind,Returned,-483.0,59,Male,City74,Credit Card,Standard,31.29,1,0.5313591270370136,1
ORD00000300,PROD00000300,USER00000300,2023-10-29,,Clothing,296.53,1,,Not Returned,,24,Female,City22,Debit Card,Express,21.71,0,0.5118616319987762,1
ORD00000302,PROD00000302,USER00000302,2023-09-08,2023-05-10,Clothing,139.65,3,Wrong item,Returned,-121.0,55,Female,City68,Credit Card,Next-Day,39.08,1,0.5430904559158755,1
ORD00000306,PROD00000306,USER00000306,2023-08-08,,Electronics,101.63,2,,Not Returned,,55,Male,City77,Credit Card,Express,30.92,0,0.5265622779630146,1
ORD00000307,PROD00000307,USER00000307,2023-12-14,2023-12-21,Books,423.45,2,Changed mind,Returned,7.0,29,Female,City75,PayPal,Standard,37.12,1,0.530256076046925,1
ORD00000308,PROD00000308,USER00000308,2024-06-09,,Clothing,271.7,4,,Not Returned,,39,Female,City25,Credit Card,Standard,46.8,0,0.548713812950078,1
ORD00000309,PROD00000309,USER00000309,2023-09-13,,Toys,264.28,4,,Not Returned,,57,Male,City37,PayPal,Express,47.62,0,0.5083248946103015,1
ORD00000310,PROD00000310,USER00000310,2023-01-16,2023-05-26,Clothing,365.89,5,Not as described,Returned,130.0,27,Male,City43,Credit Card,Standard,26.27,1,0.5292519733273081,1
ORD00000311,PROD00000311,USER00000311,2024-10-24,,Home,138.37,5,,Not Returned,,39,Female,City34,PayPal,Express,33.19,0,0.5154490381593325,1
ORD00000312,PROD00000312,USER00000312,2023-01-04,,Home,67.17,3,,Not Returned,,39,Male,City30,Debit Card,Next-Day,30.12,0,0.5130563095405806,1
ORD00000314,PROD00000314,USER00000314,2023-10-13,2024-05-26,Electronics,192.67,2,Wrong item,Returned,226.0,53,Female,City4,Gift Card,Next-Day,37.32,1,0.5112899887130945,1
ORD00000315,PROD00000315,USER00000315,2024-09-16,2023-05-31,Clothing,191.95,2,Changed mind,Returned,-474.0,41,Female,City77,Gift Card,Standard,42.02,1,0.5379014885484215,1
ORD00000317,PROD00000317,USER00000317,2023-05-15,,Clothing,68.22,3,,Not Returned,,28,Male,City30,Credit Card,Standard,21.09,0,0.5240967146977792,1
ORD00000318,PROD00000318,USER00000318,2024-10-28,2024-01-11,Electronics,160.79,3,Defective,Returned,-291.0,46,Female,City99,Gift Card,Express,47.81,1,0.5519299559891703,1
ORD00000325,PROD00000325,USER00000325,2024-12-03,,Home,88.69,1,,Not Returned,,27,Male,City47,Debit Card,Next-Day,47.58,0,0.5414706436185742,1
ORD00000330,PROD00000330,USER00000330,2024-06-01,,Electronics,383.5,4,,Not Returned,,52,Female,City7,Gift Card,Standard,31.18,0,0.5051390279731767,1
ORD00000332,PROD00000332,USER00000332,2023-07-09,,Home,33.98,4,,Not Returned,,70,Male,City94,PayPal,Express,44.67,0,0.5261576104631183,1
ORD00000333,PROD00000333,USER00000333,2023-04-03,,Books,109.47,3,,Not Returned,,47,Female,City86,PayPal,Express,19.17,0,0.5193266509133083,1
ORD00000335,PROD00000335,USER00000335,2023-03-16,2024-09-06,Clothing,45.39,5,Defective,Returned,540.0,45,Male,City99,Gift Card,Express,7.2,1,0.512560827252545,1
ORD00000336,PROD00000336,USER00000336,2023-10-16,2023-04-17,Books,388.93,4,Defective,Returned,-182.0,47,Male,City41,PayPal,Standard,38.72,1,0.5209107344861565,1
ORD00000337,PROD00000337,USER00000337,2023-07-22,,Toys,431.22,2,,Not Returned,,47,Male,City18,Credit Card,Express,38.95,0,0.5007867507083413,1
ORD00000338,PROD00000338,USER00000338,2024-06-21,,Toys,118.16,2,,Not Returned,,40,Female,City53,PayPal,Next-Day,44.98,0,0.515769575024675,1
ORD00000339,PROD00000339,USER00000339,2024-05-30,,Electronics,58.79,5,,Not Returned,,59,Male,City39,Gift Card,Express,44.29,0,0.5353198568492313,1
ORD00000341,PROD00000341,USER00000341,2023-05-20,2024-03-14,Books,392.99,1,Changed mind,Returned,299.0,23,Male,City32,PayPal,Next-Day,35.48,1,0.5222857766861181,1
ORD00000344,PROD00000344,USER00000344,2024-06-08,,Electronics,463.78,4,,Not Returned,,22,Female,City80,Debit Card,Next-Day,24.07,0,0.5216094951612197,1
ORD00000346,PROD00000346,USER00000346,2023-05-04,2024-08-12,Toys,198.8,4,Wrong item,Returned,466.0,46,Male,City40,Debit Card,Next-Day,44.12,1,0.5213076553762193,1
ORD00000347,PROD00000347,USER00000347,2024-06-11,,Books,56.53,5,,Not Returned,,22,Male,City96,Gift Card,Next-Day,23.67,0,0.5531824431160642,1
ORD00000348,PROD00000348,USER00000348,2024-08-01,,Clothing,188.68,4,,Not Returned,,18,Female,City23,Credit Card,Next-Day,22.89,0,0.5340700304680331,1
ORD00000351,PROD00000351,USER00000351,2023-09-11,,Books,311.11,5,,Not Returned,,42,Female,City67,Credit Card,Next-Day,29.12,0,0.5437555260302387,1
ORD00000352,PROD00000352,USER00000352,2024-11-28,,Electronics,214.95,4,,Not Returned,,58,Female,City1,Credit Card,Next-Day,26.01,0,0.501932871911273,1
ORD00000353,PROD00000353,USER00000353,2024-05-08,2024-06-04,Home,448.77,2,Changed mind,Returned,27.0,68,Female,City79,Credit Card,Express,43.67,1,0.5162477779271214,1
ORD00000354,PROD00000354,USER00000354,2023-03-31,,Toys,209.24,5,,Not Returned,,49,Male,City6,Gift Card,Express,36.6,0,0.5138193754871978,1
ORD00000355,PROD00000355,USER00000355,2024-06-15,,Books,31.0,2,,Not Returned,,37,Female,City99,Credit Card,Express,22.35,0,0.5493918505308062,1
ORD00000357,PROD00000357,USER00000357,2024-11-28,,Electronics,219.57,5,,Not Returned,,54,Female,City24,Debit Card,Next-Day,40.21,0,0.5258006640439128,1
ORD00000358,PROD00000358,USER00000358,2023-01-02,2024-11-24,Books,253.18,2,Defective,Returned,692.0,31,Female,City34,Debit Card,Standard,45.08,1,0.5493156541682711,1
ORD00000361,PROD00000361,USER00000361,2023-12-13,2023-03-16,Home,89.5,3,Changed mind,Returned,-272.0,37,Male,City70,Gift Card,Next-Day,41.9,1,0.5336396292704045,1
ORD00000362,PROD00000362,USER00000362,2023-12-12,,Toys,61.87,2,,Not Returned,,37,Female,City89,Debit Card,Standard,24.79,0,0.5067124059633162,1
ORD00000364,PROD00000364,USER00000364,2023-12-26,2024-01-10,Clothing,244.73,1,Defective,Returned,15.0,69,Male,City33,Credit Card,Standard,36.62,1,0.5075658633987584,1
ORD00000365,PROD00000365,USER00000365,2023-03-04,2024-04-19,Electronics,39.41,1,Not as described,Returned,412.0,19,Female,City64,Gift Card,Standard,12.1,1,0.5012902450127948,1
ORD00000366,PROD00000366,USER00000366,2023-02-05,,Toys,194.2,5,,Not Returned,,49,Male,City87,PayPal,Express,28.59,0,0.5035652863469321,1
ORD00000367,PROD00000367,USER00000367,2024-03-20,2024-11-05,Toys,471.71,5,Wrong item,Returned,230.0,54,Male,City63,Debit Card,Next-Day,41.68,1,0.5099530875348876,1
ORD00000368,PROD00000368,USER00000368,2023-08-20,,Home,142.42,2,,Not Returned,,30,Female,City41,Credit Card,Standard,37.16,0,0.5278355099006439,1
ORD00000370,PROD00000370,USER00000370,2024-04-20,,Electronics,153.92,1,,Not Returned,,27,Female,City36,Credit Card,Standard,34.06,0,0.5277586675169575,1
ORD00000371,PROD00000371,USER00000371,2024-06-03,,Books,302.12,1,,Not Returned,,51,Female,City23,Credit Card,Express,41.16,0,0.5360877144146926,1
ORD00000373,PROD00000373,USER00000373,2024-09-13,2023-08-10,Electronics,126.57,5,Changed mind,Returned,-400.0,51,Female,City97,Gift Card,Express,42.49,1,0.5489762756698141,1
ORD00000374,PROD00000374,USER00000374,2023-04-29,,Books,479.19,5,,Not Returned,,39,Male,City44,Debit Card,Next-Day,49.37,0,0.5556758233356839,1
ORD00000375,PROD00000375,USER00000375,2023-11-25,2024-06-23,Clothing,425.24,4,Not as described,Returned,211.0,33,Male,City69,Gift Card,Next-Day,32.36,1,0.5265273038784567,1
ORD00000376,PROD00000376,USER00000376,2024-05-01,2023-12-23,Clothing,363.54,5,Changed mind,Returned,-130.0,39,Female,City29,Debit Card,Next-Day,46.68,1,0.5467993344982092,1
ORD00000377,PROD00000377,USER00000377,2024-12-10,2023-04-24,Electronics,430.6,4,Wrong item,Returned,-596.0,49,Male,City89,PayPal,Next-Day,44.84,1,0.5256717631179001,1
ORD00000378,PROD00000378,USER00000378,2023-10-22,,Electronics,282.42,4,,Not Returned,,19,Male,City3,Credit Card,Next-Day,23.34,0,0.5229723972485509,1
ORD00000380,PROD00000380,USER00000380,2023-04-10,,Books,92.54,1,,Not Returned,,37,Female,City99,Gift Card,Express,9.07,0,0.5134795863842001,1
ORD00000381,PROD00000381,USER00000381,2024-01-31,,Toys,253.03,3,,Not Returned,,37,Male,City24,Gift Card,Express,47.43,0,0.5202079182961441,1
ORD00000384,PROD00000384,USER00000384,2023-08-05,2023-11-11,Books,239.47,3,Defective,Returned,98.0,62,Female,City44,Credit Card,Standard,47.1,1,0.5448422660047894,1
ORD00000385,PROD00000385,USER00000385,2023-05-21,2024-10-18,Books,197.65,1,Defective,Returned,516.0,32,Male,City32,Credit Card,Express,39.62,1,0.5508158146056994,1
ORD00000386,PROD00000386,USER00000386,2024-07-08,2023-12-04,Books,22.49,3,Defective,Returned,-217.0,26,Female,City59,Gift Card,Express,3.13,1,0.5123800697362961,1
ORD00000387,PROD00000387,USER00000387,2024-09-08,2023-08-27,Books,42.22,2,Wrong item,Returned,-378.0,29,Male,City70,Debit Card,Standard,2.39,1,0.5054766931053996,1
ORD00000389,PROD00000389,USER00000389,2024-12-13,,Toys,133.25,4,,Not Returned,,34,Female,City59,Debit Card,Express,28.22,0,0.517366073732952,1
ORD00000390,PROD00000390,USER00000390,2024-02-09,,Toys,135.81,1,,Not Returned,,48,Female,City1,Credit Card,Standard,47.49,0,0.5135103122582028,1
ORD00000392,PROD00000392,USER00000392,2024-09-06,2023-09-07,Books,58.96,4,Wrong item,Returned,-365.0,58,Female,City32,Credit Card,Express,11.69,1,0.511882806914728,1
ORD00000393,PROD00000393,USER00000393,2023-07-19,2024-03-12,Clothing,148.57,5,Wrong item,Returned,237.0,66,Female,City96,Gift Card,Standard,15.82,1,0.501178618859999,1
ORD00000394,PROD00000394,USER00000394,2023-05-03,2023-01-27,Electronics,244.13,5,Not as described,Returned,-96.0,47,Female,City5,Debit Card,Standard,23.62,1,0.5076290227386298,1
ORD00000395,PROD00000395,USER00000395,2024-02-24,,Books,291.25,5,,Not Returned,,35,Male,City54,Gift Card,Next-Day,7.8,0,0.5033841094364798,1
ORD00000397,PROD00000397,USER00000397,2023-10-02,,Electronics,470.24,4,,Not Returned,,65,Female,City22,Gift Card,Standard,47.42,0,0.5060852096400402,1
ORD00000398,PROD00000398,USER00000398,2024-09-02,,Electronics,215.26,4,,Not Returned,,53,Male,City87,PayPal,Express,22.72,0,0.5035995328507207,1
ORD00000400,PROD00000400,USER00000400,2024-11-11,,Books,121.74,1,,Not Returned,,21,Male,City43,Gift Card,Express,18.48,0,0.5220004390760455,1
ORD00000401,PROD00000401,USER00000401,2023-11-24,2023-09-07,Toys,80.52,3,Changed mind,Returned,-78.0,19,Male,City95,PayPal,Standard,22.19,1,0.5058839327886189,1
ORD00000402,PROD00000402,USER00000402,2023-05-11,2024-07-05,Books,260.52,3,Not as described,Returned,421.0,70,Female,City74,Credit Card,Next-Day,26.84,1,0.520344771101548,1
ORD00000403,PROD00000403,USER00000403,2023-09-01,,Books,394.08,5,,Not Returned,,37,Female,City22,PayPal,Express,26.54,0,0.5165241059394229,1
ORD00000404,PROD00000404,USER00000404,2023-02-08,,Books,298.58,5,,Not Returned,,41,Male,City47,Credit Card,Next-Day,46.65,0,0.5641469880977151,1
ORD00000405,PROD00000405,USER00000405,2023-05-10,2023-02-24,Clothing,69.04,5,Defective,Returned,-75.0,56,Male,City55,Gift Card,Standard,46.3,1,0.543893696756295,1
ORD00000406,PROD00000406,USER00000406,2024-02-26,,Toys,380.71,4,,Not Returned,,25,Female,City42,PayPal,Standard,39.79,0,0.5074087474456446,1
ORD00000407,PROD00000407,USER00000407,2023-08-21,2023-11-11,Clothing,449.14,4,Wrong item,Returned,82.0,40,Male,City19,Gift Card,Next-Day,37.98,1,0.5179973077956781,1
ORD00000408,PROD00000408,USER00000408,2024-12-04,2024-09-22,Clothing,182.52,5,Wrong item,Returned,-73.0,18,Male,City56,Debit Card,Next-Day,11.15,1,0.5216145329805661,1
ORD00000409,PROD00000409,USER00000409,2024-04-08,,Toys,22.56,3,,Not Returned,,34,Male,City77,Debit Card,Express,34.27,0,0.5302695948232597,1
ORD00000410,PROD00000410,USER00000410,2023-12-08,,Clothing,165.89,5,,Not Returned,,65,Male,City21,Gift Card,Express,30.82,0,0.5115788719422143,1
ORD00000411,PROD00000411,USER00000411,2024-08-13,,Clothing,472.75,2,,Not Returned,,33,Female,City28,Gift Card,Next-Day,39.66,0,0.5201888976248964,1
ORD00000416,PROD00000416,USER00000416,2024-02-24,,Books,232.71,1,,Not Returned,,60,Female,City40,Credit Card,Express,47.65,0,0.5465472308419811,1
ORD00000418,PROD00000418,USER00000418,2024-04-14,2023-06-24,Home,198.17,2,Changed mind,Returned,-295.0,31,Male,City61,Debit Card,Express,30.62,1,0.5203169395901842,1
ORD00000419,PROD00000419,USER00000419,2023-01-13,,Books,297.43,2,,Not Returned,,62,Female,City7,PayPal,Standard,32.61,0,0.5074851836593567,1
ORD00000421,PROD00000421,USER00000421,2023-08-09,2024-03-28,Home,187.12,4,Defective,Returned,232.0,45,Male,City91,Debit Card,Next-Day,43.21,1,0.5400881796698263,1
ORD00000423,PROD00000423,USER00000423,2023-03-26,,Clothing,110.18,3,,Not Returned,,33,Male,City37,Debit Card,Express,45.46,0,0.5567429985898606,1
ORD00000424,PROD00000424,USER00000424,2023-09-23,,Electronics,21.7,4,,Not Returned,,69,Male,City98,Gift Card,Next-Day,25.59,0,0.5104686532737203,1
ORD00000425,PROD00000425,USER00000425,2023-02-16,2024-11-12,Home,222.67,2,Wrong item,Returned,635.0,38,Male,City1,Debit Card,Next-Day,46.61,1,0.5225100086147227,1
ORD00000426,PROD00000426,USER00000426,2024-11-21,,Clothing,92.37,3,,Not Returned,,36,Female,City81,Gift Card,Next-Day,41.91,0,0.552716445736437,1
ORD00000428,PROD00000428,USER00000428,2024-12-11,2024-12-01,Clothing,468.62,2,Defective,Returned,-10.0,57,Male,City76,PayPal,Next-Day,38.7,1,0.5083670530153637,1
ORD00000432,PROD00000432,USER00000432,2023-10-11,2023-08-29,Clothing,174.6,3,Not as described,Returned,-43.0,19,Male,City42,Gift Card,Standard,12.68,1,0.5047222349456558,1
ORD00000433,PROD00000433,USER00000433,2023-09-23,2023-03-24,Home,92.32,4,Wrong item,Returned,-183.0,20,Male,City99,Gift Card,Standard,12.19,1,0.5077567568818601,1
ORD00000435,PROD00000435,USER00000435,2023-11-26,,Electronics,411.2,1,,Not Returned,,39,Male,City75,Gift Card,Next-Day,34.52,0,0.5103310959045421,1
ORD00000437,PROD00000437,USER00000437,2023-09-27,,Clothing,216.5,5,,Not Returned,,38,Female,City13,Gift Card,Express,22.78,0,0.5138855360591903,1
ORD00000440,PROD00000440,USER00000440,2024-10-12,2023-09-25,Electronics,22.99,2,Defective,Returned,-383.0,49,Male,City85,PayPal,Express,36.71,1,0.5270039465418291,1
ORD00000441,PROD00000441,USER00000441,2024-07-13,,Clothing,8.26,3,,Not Returned,,61,Female,City8,Debit Card,Standard,24.03,0,0.5170529527049299,1
ORD00000442,PROD00000442,USER00000442,2024-10-16,,Books,187.23,4,,Not Returned,,41,Female,City37,PayPal,Standard,42.11,0,0.5379225231570252,1
ORD00000444,PROD00000444,USER00000444,2024-07-17,,Toys,287.47,4,,Not Returned,,69,Male,City61,Credit Card,Next-Day,35.99,0,0.5020396001249761,1
ORD00000445,PROD00000445,USER00000445,2023-05-09,2023-12-08,Books,287.53,2,Wrong item,Returned,213.0,20,Female,City62,Credit Card,Next-Day,35.91,1,0.5568405177544405,1
ORD00000447,PROD00000447,USER00000447,2023-10-13,,Electronics,245.17,4,,Not Returned,,42,Male,City2,PayPal,Express,42.65,0,0.5225067805816745,1
ORD00000450,PROD00000450,USER00000450,2023-12-26,,Books,98.61,1,,Not Returned,,29,Male,City52,Gift Card,Standard,24.63,0,0.5219463570068419,1
ORD00000451,PROD00000451,USER00000451,2023-10-01,,Home,74.49,3,,Not Returned,,57,Male,City73,Credit Card,Express,36.77,0,0.5297895257996885,1
ORD00000454,PROD00000454,USER00000454,2023-10-10,,Home,104.87,4,,Not Returned,,20,Male,City48,Debit Card,Standard,35.01,0,0.5339498084429958,1
ORD00000456,PROD00000456,USER00000456,2024-07-09,2023-04-25,Books,366.54,5,Defective,Returned,-441.0,43,Female,City6,Credit Card,Next-Day,26.74,1,0.5358231227292043,1
ORD00000457,PROD00000457,USER00000457,2024-07-02,,Electronics,297.63,2,,Not Returned,,24,Male,City15,Credit Card,Express,45.52,0,0.5444007789424069,1
ORD00000459,PROD00000459,USER00000459,2024-02-02,2023-06-23,Toys,68.62,5,Wrong item,Returned,-224.0,67,Male,City88,Credit Card,Next-Day,35.07,1,0.5203892178869906,1
ORD00000460,PROD00000460,USER00000460,2023-06-20,,Home,56.86,3,,Not Returned,,28,Male,City57,Gift Card,Standard,25.24,0,0.5102068401447369,1
ORD00000462,PROD00000462,USER00000462,2023-10-25,,Electronics,59.54,5,,Not Returned,,68,Female,City15,PayPal,Next-Day,38.84,0,0.5087256513733438,1
ORD00000463,PROD00000463,USER00000463,2023-04-17,2024-08-10,Clothing,389.97,5,Not as described,Returned,481.0,40,Male,City91,PayPal,Express,29.24,1,0.5255938352439602,1
ORD00000464,PROD00000464,USER00000464,2023-08-11,2024-10-06,Home,10.16,1,Changed mind,Returned,422.0,23,Female,City3,Credit Card,Next-Day,30.19,1,0.5251635966194447,1
ORD00000465,PROD00000465,USER00000465,2023-06-02,2023-01-03,Electronics,166.2,2,Changed mind,Returned,-150.0,24,Female,City65,Credit Card,Express,16.98,1,0.5214990524649435,1
ORD00000466,PROD00000466,USER00000466,2023-02-05,,Toys,492.8,4,,Not Returned,,27,Male,City43,Gift Card,Next-Day,44.15,0,0.515859526209008,1
ORD00000468,PROD00000468,USER00000468,2023-01-20,2023-11-10,Clothing,62.01,5,Changed mind,Returned,294.0,20,Male,City80,Gift Card,Next-Day,43.1,1,0.5706868119030454,1
ORD00000469,PROD00000469,USER00000469,2023-04-08,,Electronics,42.18,3,,Not Returned,,61,Female,City3,PayPal,Next-Day,32.37,0,0.5010845180736189,1
ORD00000472,PROD00000472,USER00000472,2024-01-11,2024-06-30,Electronics,358.53,4,Wrong item,Returned,171.0,36,Female,City28,Debit Card,Express,35.24,1,0.5249321143120533,1
ORD00000473,PROD00000473,USER00000473,2024-08-09,,Home,431.69,1,,Not Returned,,41,Male,City61,Debit Card,Express,46.62,0,0.5239377377067065,1
ORD00000474,PROD00000474,USER00000474,2024-03-23,2024-02-25,Books,98.87,3,Changed mind,Returned,-27.0,51,Female,City37,Credit Card,Standard,17.74,1,0.5139380641785296,1
ORD00000475,PROD00000475,USER00000475,2023-07-09,2023-06-12,Clothing,124.99,3,Changed mind,Returned,-27.0,27,Female,City96,Gift Card,Standard,33.74,1,0.5450951492519094,1
ORD00000476,PROD00000476,USER00000476,2023-01-30,2024-07-25,Clothing,264.78,3,Defective,Returned,542.0,32,Female,City65,Credit Card,Standard,31.26,1,0.5368240871340254,1
ORD00000477,PROD00000477,USER00000477,2023-08-25,,Books,87.53,3,,Not Returned,,18,Female,City20,Gift Card,Standard,18.42,0,0.520947049688874,1
ORD00000478,PROD00000478,USER00000478,2024-04-24,2024-12-24,Books,334.58,1,Changed mind,Returned,244.0,54,Female,City67,Gift Card,Standard,37.26,1,0.5191213912740584,1
ORD00000479,PROD00000479,USER00000479,2024-09-28,,Clothing,370.91,2,,Not Returned,,35,Female,City56,Gift Card,Express,30.16,0,0.5194272142303448,1
ORD00000480,PROD00000480,USER00000480,2024-01-16,2024-11-30,Clothing,422.59,5,Defective,Returned,319.0,20,Male,City5,Credit Card,Standard,27.5,1,0.5343819434834016,1
ORD00000482,PROD00000482,USER00000482,2023-06-08,2023-10-07,Books,351.3,5,Not as described,Returned,121.0,22,Female,City41,Credit Card,Express,15.27,1,0.5323888117936909,1
ORD00000485,PROD00000485,USER00000485,2024-04-14,2024-08-12,Books,200.99,2,Changed mind,Returned,120.0,46,Male,City64,Gift Card,Next-Day,36.21,1,0.5332032779204906,1
ORD00000490,PROD00000490,USER00000490,2024-08-16,2023-03-09,Clothing,198.29,4,Wrong item,Returned,-526.0,27,Male,City83,Credit Card,Express,43.85,1,0.5735377226540734,1
ORD00000491,PROD00000491,USER00000491,2024-06-07,,Electronics,9.71,2,,Not Returned,,31,Female,City70,Credit Card,Standard,45.44,0,0.5585152362991249,1
ORD00000492,PROD00000492,USER00000492,2023-01-03,2023-08-07,Books,96.48,3,Changed mind,Returned,216.0,43,Male,City34,Credit Card,Standard,22.61,1,0.5242191334954031,1
ORD00000494,PROD00000494,USER00000494,2023-04-16,2024-03-04,Books,393.04,3,Wrong item,Returned,323.0,49,Male,City2,PayPal,Next-Day,41.55,1,0.5187576266887668,1
ORD00000496,PROD00000496,USER00000496,2024-05-13,2023-10-30,Home,234.79,5,Wrong item,Returned,-196.0,48,Male,City70,Debit Card,Standard,29.54,1,0.5119156407078344,1
ORD00000497,PROD00000497,USER00000497,2023-06-21,2024-11-07,Books,472.16,3,Changed mind,Returned,505.0,25,Female,City84,PayPal,Standard,25.93,1,0.5200915961556299,1
ORD00000498,PROD00000498,USER00000498,2023-06-26,2023-07-06,Toys,327.46,1,Not as described,Returned,10.0,56,Male,City65,Debit Card,Standard,46.11,1,0.5046256097720171,1
ORD00000499,PROD00000499,USER00000499,2023-09-13,,Clothing,156.44,4,,Not Returned,,28,Female,City63,Gift Card,Next-Day,4.38,0,0.500674781261669,1
